sampno,perno,wtperfin
50015023,4,309.5386
50015023,5,309.5386
50015023,6,309.5386
50015046,1,376.3373
50015107,1,84.0162
50015119,1,121.2053
50015119,2,121.2053
50015122,1,179.3042
50015122,2,179.3042
50015167,1,202.0811
50015167,2,202.0811
50015167,3,202.0811
50015167,4,202.0811
50015198,1,261.7207
50015198,2,261.7207
50015198,3,261.7207
50015198,4,261.7207
50015198,5,261.7207
50015198,6,261.7207
50015230,1,191.0992
50015230,2,191.0992
50015289,1,172.2884
50015289,2,172.2884
50015289,3,172.2884
50015452,1,86.398
50015504,1,116.3842
50015504,2,116.3842
50015524,1,217.181
50015524,2,217.181
50015573,1,247.8865
50015573,2,247.8865
50015573,3,247.8865
50015573,4,247.8865
50015904,1,105.1786
50015904,2,105.1786
50015999,1,366.0902
50016073,1,309.5386
50016073,2,309.5386
50016073,3,309.5386
50016073,4,309.5386
50016119,1,431.4862
50016119,2,431.4862
50016119,3,431.4862
50016119,4,431.4862
50016119,5,431.4862
50016119,6,431.4862
50016136,1,125.2914
50016136,2,125.2914
50016222,1,152.9076
50016222,2,152.9076
50016224,1,134.4557
50016224,2,134.4557
50016224,3,134.4557
50016253,1,175.2743
50016253,2,175.2743
50016253,3,175.2743
50016380,1,231.6726
50016380,2,231.6726
50016380,3,231.6726
50016380,4,231.6726
50016380,5,231.6726
50016380,6,231.6726
50016386,1,92.3154
50016409,1,88.2424
50016447,1,110.0516
50016447,2,110.0516
50016508,1,105.373
50016508,2,105.373
50016550,1,212.3588
50016550,2,212.3588
50016550,3,212.3588
50016550,4,212.3588
50016550,5,212.3588
50016595,1,144.6026
50016595,2,144.6026
50016626,1,160.5311
50016626,2,160.5311
50016657,1,146.3966
50016657,2,146.3966
50016708,1,140.7345
50016780,1,239.537
50016780,2,239.537
50016780,3,239.537
50016810,1,119.8317
50016814,1,142.8307
50016814,2,142.8307
50016899,1,72.0804
50016899,2,72.0804
50017107,1,118.3788
50017107,2,118.3788
50017228,1,123.3147
50017228,2,123.3147
50017243,1,100.3622
50017263,1,126.7264
50017263,2,126.7264
50017309,1,355.1599
50017348,1,184.521
50017348,2,184.521
50017348,3,184.521
50017348,4,184.521
50017370,1,118.3633
50017449,1,93.3196
50017449,2,93.3196
50017455,1,146.3966
50017455,2,146.3966
50017533,1,128.6348
50017572,1,88.4352
50017651,1,280.6569
50017651,2,280.6569
50017651,3,280.6569
50017651,4,280.6569
50017651,5,280.6569
50017676,1,202.0811
50017676,2,202.0811
50017676,3,202.0811
50017676,4,202.0811
50017886,1,85.0585
50017926,1,189.2843
50017971,1,132.4039
50017971,2,132.4039
50017990,1,89.8349
50017990,2,89.8349
50017990,3,89.8349
50017997,1,149.1393
50017997,2,149.1393
50017997,3,149.1393
50018205,1,118.3633
50018255,1,160.3949
50018255,2,160.3949
50018264,1,166.4261
50018274,1,119.8317
50018289,1,102.4847
50018289,2,102.4847
50018300,1,112.5991
50018300,2,112.5991
50018337,1,123.3147
50018337,2,123.3147
50018390,1,116.6166
50018458,1,309.5386
50018458,2,309.5386
50018458,3,309.5386
50018458,4,309.5386
50018486,1,172.9287
50018486,2,172.9287
50018581,1,253.8381
50018590,1,270.8792
50018590,2,270.8792
50018591,1,71.5117
50018591,2,71.5117
50018671,1,250.5001
50018671,2,250.5001
50018735,1,245.4352
50018735,2,245.4352
50018735,3,245.4352
50018768,1,158.3633
50018820,1,166.8322
50018820,2,166.8322
50018820,3,166.8322
50018820,4,166.8322
50018924,1,250.5764
50018924,2,250.5764
50018924,3,250.5764
50018924,4,250.5764
50019005,1,207.686
50019090,1,202.0811
50019090,2,202.0811
50019090,3,202.0811
50019090,4,202.0811
50019205,1,211.0686
50019205,2,211.0686
50019205,3,211.0686
50019205,4,211.0686
50019205,5,211.0686
50019233,1,293.1391
50019233,2,293.1391
50019233,3,293.1391
50019233,4,293.1391
50019280,1,129.4628
50019280,2,129.4628
50019312,1,194.5901
50019312,2,194.5901
50019329,1,250.5764
50019329,2,250.5764
50019329,3,250.5764
50019329,4,250.5764
50019329,5,250.5764
50019329,6,250.5764
50019497,1,118.3788
50019497,2,118.3788
50019600,1,134.6201
50019629,1,288.3796
50019629,2,288.3796
50019629,3,288.3796
50019629,4,288.3796
50019662,1,105.373
50019662,2,105.373
50019671,1,118.0638
50019671,2,118.0638
50019827,1,94.717
50019836,1,120.7459
50019836,2,120.7459
50019867,1,106.4834
50019867,2,106.4834
50019891,1,263.3205
50019891,2,263.3205
50019891,3,263.3205
50019891,4,263.3205
50019891,5,263.3205
50019891,6,263.3205
50019891,7,263.3205
50019979,1,84.732
50019979,2,84.732
50020035,1,205.7916
50020035,2,205.7916
50020148,1,147.2441
50020148,2,147.2441
50020282,1,298.1165
50020300,1,179.3959
50020320,1,93.6982
50020330,1,285.9771
50020330,2,285.9771
50020330,3,285.9771
50020415,1,172.5433
50020422,1,152.9076
50020422,2,152.9076
50020504,1,273.914
50020504,2,273.914
50020504,3,273.914
50020504,4,273.914
50020555,1,267.8841
50020555,2,267.8841
50020555,3,267.8841
50020555,4,267.8841
50020555,5,267.8841
50020578,1,152.9076
50020578,2,152.9076
50020605,1,126.7264
50020605,2,126.7264
50020719,1,152.9076
50020719,2,152.9076
50020843,1,85.0585
50020905,1,145.4398
50020905,2,145.4398
50020926,1,126.7264
50020926,2,126.7264
50020967,1,123.3147
50020967,2,123.3147
50020974,1,62.3955
50020974,2,62.3955
50020993,1,136.2902
50021018,1,158.1644
50021058,1,126.0762
50021058,2,126.0762
50021118,1,97.884
50021118,2,97.884
50021168,1,144.6026
50021168,2,144.6026
50021176,1,97.9458
50021176,2,97.9458
50021178,1,118.3633
50021324,1,366.0902
50021455,1,139.0282
50021455,2,139.0282
50021503,1,123.3147
50021503,2,123.3147
50021522,1,158.2459
50021531,1,123.3147
50021531,2,123.3147
50021594,1,132.3625
50021594,2,132.3625
50021611,1,167.6635
50021678,1,233.4859
50021698,1,43.5554
50021698,2,43.5554
50021714,1,78.1661
50021714,2,78.1661
50021734,1,219.0747
50021744,1,346.9092
50021744,2,346.9092
50021744,3,346.9092
50021771,1,196.2187
50021771,2,196.2187
50021823,1,86.9102
50021823,2,86.9102
50021833,1,163.0983
50021888,1,134.4491
50021888,2,134.4491
50021954,1,184.521
50021954,2,184.521
50021954,3,184.521
50021954,4,184.521
50021965,1,114.1268
50021965,2,114.1268
50021981,1,376.3373
50022019,1,243.4267
50022019,2,243.4267
50022019,3,243.4267
50022211,1,127.0788
50022211,2,127.0788
50022217,1,250.713
50022217,2,250.713
50022278,1,146.3966
50022278,2,146.3966
50022333,1,90.8072
50022333,2,90.8072
50022399,1,144.6026
50022399,2,144.6026
50022447,1,249.1835
50022447,2,249.1835
50022474,1,206.2224
50022486,1,207.671
50022532,1,293.0476
50022532,2,293.0476
50022532,3,293.0476
50022593,1,401.0401
50022593,2,401.0401
50022593,3,401.0401
50022593,4,401.0401
50022677,1,400.511
50022677,2,400.511
50022677,3,400.511
50022677,5,400.511
50022677,6,400.511
50022678,1,498.4193
50022678,2,498.4193
50022678,3,498.4193
50022774,1,88.2424
50022846,1,118.0638
50022846,2,118.0638
50022878,1,167.6635
50022916,1,88.2424
50022920,1,202.5285
50022920,2,202.5285
50022920,3,202.5285
50022940,1,226.8754
50022940,2,226.8754
50022940,3,226.8754
50022979,1,307.6636
50022979,2,307.6636
50023019,1,118.3788
50023019,2,118.3788
50023068,1,233.4859
50023095,1,129.0696
50023095,2,129.0696
50023095,3,129.0696
50023114,1,309.5386
50023114,2,309.5386
50023114,3,309.5386
50023114,4,309.5386
50023114,5,309.5386
50023170,1,192.9708
50023170,2,192.9708
50023170,3,192.9708
50023207,1,127.8764
50023207,2,127.8764
50023262,1,123.3147
50023262,2,123.3147
50023329,1,220.7209
50023329,2,220.7209
50023419,1,188.1346
50023419,2,188.1346
50023419,3,188.1346
50023481,1,142.8307
50023481,2,142.8307
50023557,1,148.5888
50023560,1,201.7698
50023560,2,201.7698
50023560,3,201.7698
50023591,1,105.373
50023591,2,105.373
50023616,1,127.3423
50023616,2,127.3423
50023639,1,619.9347
50023639,2,619.9347
50023639,3,619.9347
50023639,4,619.9347
50023711,1,103.4206
50023747,1,147.2441
50023747,2,147.2441
50023774,1,142.8307
50023774,2,142.8307
50023823,1,102.6046
50023876,1,126.7264
50023876,2,126.7264
50023878,1,106.4834
50023878,2,106.4834
50023934,1,211.0686
50023934,2,211.0686
50023934,3,211.0686
50023934,4,211.0686
50023937,1,123.3147
50023937,2,123.3147
50024101,1,118.0638
50024101,2,118.0638
50024108,1,93.6982
50024134,1,200.8288
50024134,2,200.8288
50024154,1,117.869
50024156,1,91.2148
50024156,2,91.2148
50024387,1,180.4863
50024387,2,180.4863
50024450,1,167.4794
50024511,1,87.1725
50024511,2,87.1725
50024572,1,77.5952
50024572,2,77.5952
50024576,1,118.0225
50024576,2,118.0225
50024656,1,176.8704
50024694,1,367.4744
50024694,2,367.4744
50024694,3,367.4744
50024700,1,101.8948
50024700,2,101.8948
50024701,1,211.0686
50024701,2,211.0686
50024701,3,211.0686
50024701,4,211.0686
50024792,1,357.5847
50024792,2,357.5847
50024792,3,357.5847
50024792,4,357.5847
50024843,1,376.3373
50024857,1,176.3918
50024857,2,176.3918
50024857,3,176.3918
50024862,1,62.5778
50024862,2,62.5778
50024997,1,82.3831
50025068,1,87.1725
50025068,2,87.1725
50025108,1,261.2161
50025108,2,261.2161
50025109,1,155.2124
50025109,2,155.2124
50025127,1,145.4398
50025127,2,145.4398
50025215,1,274.2396
50025215,2,274.2396
50025253,1,156.4432
50025253,2,156.4432
50025348,1,357.5847
50025348,2,357.5847
50025348,3,357.5847
50025348,4,357.5847
50025348,5,357.5847
50025371,1,160.064
50025474,1,211.0686
50025474,2,211.0686
50025474,3,211.0686
50025474,4,211.0686
50025474,5,211.0686
50025474,6,211.0686
50025474,7,211.0686
50025505,1,178.6466
50025518,1,99.8031
50025518,2,99.8031
50025531,1,202.1913
50025531,2,202.1913
50025562,1,99.1324
50025573,1,235.0312
50025573,2,235.0312
50025586,1,227.9401
50025586,2,227.9401
50025586,3,227.9401
50025586,4,227.9401
50025608,1,150.9722
50025608,2,150.9722
50025608,3,150.9722
50025608,4,150.9722
50025632,1,132.6335
50025649,1,186.8415
50025649,2,186.8415
50025658,1,145.2415
50025658,2,145.2415
50025920,1,125.3627
50025988,1,121.8036
50025988,2,121.8036
50026092,1,126.7264
50026092,2,126.7264
50026183,1,118.0638
50026183,2,118.0638
50026206,1,188.1346
50026206,2,188.1346
50026206,3,188.1346
50026223,1,312.5584
50026229,1,78.2387
50026230,1,132.3625
50026230,2,132.3625
50026242,1,148.5888
50026344,1,132.3625
50026344,2,132.3625
50026370,1,91.2148
50026370,2,91.2148
50026378,1,309.5386
50026378,2,309.5386
50026378,3,309.5386
50026378,4,309.5386
50026385,1,81.6528
50026385,2,81.6528
50026388,1,366.0902
50026438,1,116.6166
50026526,1,163.9709
50026526,2,163.9709
50026541,1,347.4008
50026541,2,347.4008
50026541,3,347.4008
50026541,4,347.4008
50026567,1,144.6026
50026567,2,144.6026
50026668,1,94.717
50026669,1,184.7165
50026786,1,142.4105
50026786,2,142.4105
50026865,1,109.4188
50027078,1,146.3966
50027078,2,146.3966
50027086,1,88.204
50027086,2,88.204
50027138,1,250.5764
50027138,2,250.5764
50027138,3,250.5764
50027138,4,250.5764
50027162,1,86.9102
50027162,2,86.9102
50027177,1,230.853
50027185,1,666.8561
50027185,2,666.8561
50027185,3,666.8561
50027230,1,167.6635
50027235,1,116.697
50027334,1,202.0811
50027334,2,202.0811
50027334,3,202.0811
50027334,4,202.0811
50027336,1,225.2067
50027519,1,233.9646
50027519,2,233.9646
50027519,3,233.9646
50027543,1,176.6761
50027732,1,114.2963
50027732,2,114.2963
50027733,1,179.3042
50027733,2,179.3042
50027866,1,182.5796
50027866,2,182.5796
50027881,1,263.3205
50027881,2,263.3205
50027881,3,263.3205
50027881,4,263.3205
50027952,1,184.2368
50027952,2,184.2368
50027952,3,184.2368
50027954,1,469.1291
50027954,2,469.1291
50027954,3,469.1291
50027956,1,152.9076
50027956,2,152.9076
50028028,1,138.5397
50028028,2,138.5397
50028028,3,138.5397
50028097,1,176.6761
50028154,1,84.732
50028154,2,84.732
50028156,1,261.8465
50028156,2,261.8465
50028156,3,261.8465
50028192,1,126.7264
50028192,2,126.7264
50028199,1,262.051
50028199,2,262.051
50028199,3,262.051
50028240,1,128.624
50028316,1,359.7415
50028316,2,359.7415
50028334,1,176.6761
50028365,1,226.5553
50028365,2,226.5553
50028365,3,226.5553
50028365,4,226.5553
50028371,1,97.884
50028371,2,97.884
50028399,1,143.2935
50028399,2,143.2935
50028646,1,216.5742
50028646,2,216.5742
50028646,3,216.5742
50028685,1,242.599
50028726,1,88.2424
50028753,1,62.5778
50028753,2,62.5778
50028903,1,177.8895
50028903,2,177.8895
50028908,1,268.2923
50028908,2,268.2923
50028908,3,268.2923
50028914,1,133.0087
50028914,2,133.0087
50028915,1,339.0618
50028973,1,86.1044
50028973,2,86.1044
50028979,1,309.5386
50028979,2,309.5386
50028979,3,309.5386
50028979,4,309.5386
50028979,5,309.5386
50028984,1,159.7283
50028984,2,159.7283
50028984,3,159.7283
50028984,4,159.7283
50029008,1,86.9406
50029008,2,86.9406
50029065,1,144.6026
50029065,2,144.6026
50029090,1,212.3588
50029090,2,212.3588
50029090,3,212.3588
50029090,4,212.3588
50029090,5,212.3588
50029090,6,212.3588
50029456,1,181.139
50029456,2,181.139
50029491,1,230.0413
50029491,2,230.0413
50029525,1,162.9662
50029525,2,162.9662
50029529,1,253.8381
50029580,1,147.4164
50029591,1,118.0638
50029591,2,118.0638
50029769,1,216.9083
50029769,2,216.9083
50029769,3,216.9083
50029769,4,216.9083
50029771,1,307.8963
50029771,2,307.8963
50029792,1,274.3742
50029825,1,243.4267
50029825,2,243.4267
50029825,3,243.4267
50029968,1,174.5112
50029990,1,106.4834
50029990,2,106.4834
50030033,1,180.1139
50030126,1,123.4652
50030144,1,93.5686
50030144,2,93.5686
50030216,1,145.4398
50030216,2,145.4398
50030233,1,319.9036
50030233,2,319.9036
50030233,3,319.9036
50030233,4,319.9036
50030239,1,72.0804
50030239,2,72.0804
50030323,1,184.7165
50030364,1,134.6201
50030504,1,105.373
50030504,2,105.373
50030530,1,366.0902
50030565,1,248.3029
50030616,1,129.4628
50030616,2,129.4628
50030696,1,180.4863
50030696,2,180.4863
50030753,1,60.4911
50030753,2,60.4911
50030778,1,146.3966
50030778,2,146.3966
50030800,1,144.6026
50030800,2,144.6026
50031094,1,308.0836
50031094,2,308.0836
50031116,1,105.373
50031116,2,105.373
50031146,1,132.3625
50031146,2,132.3625
50031148,1,188.6843
50031148,2,188.6843
50031148,3,188.6843
50031235,1,294.9309
50031235,2,294.9309
50031235,3,294.9309
50031235,4,294.9309
50031261,1,118.0638
50031261,2,118.0638
50031299,1,469.1484
50031299,2,469.1484
50031299,3,469.1484
50031299,4,469.1484
50031417,1,162.8438
50031417,2,162.8438
50031417,3,162.8438
50031486,1,240.0213
50031512,1,105.1786
50031512,2,105.1786
50031573,1,211.0686
50031573,2,211.0686
50031573,3,211.0686
50031573,4,211.0686
50031573,5,211.0686
50031614,1,199.6049
50031614,2,199.6049
50031614,3,199.6049
50031614,4,199.6049
50031614,5,199.6049
50031622,1,132.3625
50031622,2,132.3625
50031643,1,109.6976
50031665,1,123.3147
50031665,2,123.3147
50031683,1,97.884
50031683,2,97.884
50031688,1,132.3625
50031688,2,132.3625
50031728,1,119.8317
50031775,1,119.8317
50031793,1,86.9102
50031793,2,86.9102
50031830,1,144.6026
50031830,2,144.6026
50031877,1,206.3536
50031877,2,206.3536
50031877,3,206.3536
50031902,1,129.4628
50031902,2,129.4628
50031929,1,207.3522
50031929,2,207.3522
50031929,3,207.3522
50031936,1,167.6635
50031960,1,287.5393
50031960,2,287.5393
50031960,3,287.5393
50031960,4,287.5393
50031964,1,284.8459
50031964,2,284.8459
50031964,3,284.8459
50031964,4,284.8459
50031975,1,86.9406
50031975,2,86.9406
50032114,1,109.4188
50032177,1,136.2902
50032192,1,309.5386
50032192,2,309.5386
50032192,3,309.5386
50032192,4,309.5386
50032203,1,86.9102
50032203,2,86.9102
50032219,1,389.1787
50032219,2,389.1787
50032219,3,389.1787
50032219,4,389.1787
50032219,5,389.1787
50032230,1,362.897
50032230,2,362.897
50032230,3,362.897
50032230,4,362.897
50032307,1,93.3196
50032307,2,93.3196
50032346,1,157.6867
50032346,2,157.6867
50032346,3,157.6867
50032346,4,157.6867
50032399,1,179.3959
50032452,1,152.9076
50032452,2,152.9076
50032602,1,249.3553
50032602,2,249.3553
50032602,3,249.3553
50032683,1,88.2424
50032745,1,175.4163
50032745,2,175.4163
50032745,3,175.4163
50032771,1,176.7484
50032774,1,148.9674
50032785,1,147.142
50032824,1,214.432
50032824,2,214.432
50032879,1,425.352
50032879,2,425.352
50032879,3,425.352
50032879,4,425.352
50032887,1,280.2246
50032887,2,280.2246
50032887,3,280.2246
50032938,1,202.5285
50032938,2,202.5285
50032938,3,202.5285
50033013,1,126.7264
50033013,2,126.7264
50033145,1,241.3873
50033145,2,241.3873
50033146,1,107.8045
50033146,2,107.8045
50033184,1,227.6612
50033184,2,227.6612
50033184,3,227.6612
50033184,4,227.6612
50033184,5,227.6612
50033216,1,99.735
50033216,2,99.735
50033231,1,116.697
50033237,1,132.6335
50033286,1,92.1268
50033286,2,92.1268
50033288,1,62.6359
50033308,1,136.2902
50033359,1,250.5764
50033359,2,250.5764
50033359,3,250.5764
50033359,4,250.5764
50033373,1,67.1693
50033373,2,67.1693
50033424,1,205.1548
50033445,1,99.1324
50033471,1,216.5742
50033471,2,216.5742
50033471,3,216.5742
50033474,1,106.4834
50033474,2,106.4834
50033578,1,78.3711
50033578,2,78.3711
50033595,1,146.3966
50033595,2,146.3966
50033697,1,202.0811
50033697,2,202.0811
50033697,3,202.0811
50033697,4,202.0811
50033718,1,132.3625
50033718,2,132.3625
50033734,1,109.4188
50033768,1,105.373
50033768,2,105.373
50033791,1,145.1076
50033791,2,145.1076
50033791,3,145.1076
50033791,4,145.1076
50033822,1,121.8036
50033822,2,121.8036
50033861,1,106.4834
50033861,2,106.4834
50033862,1,118.0638
50033862,2,118.0638
50033880,1,94.1664
50033880,2,94.1664
50033888,1,156.4432
50033888,2,156.4432
50033921,1,207.3522
50033921,2,207.3522
50033921,3,207.3522
50034002,1,109.6345
50034002,2,109.6345
50034101,1,177.8895
50034101,2,177.8895
50034155,1,147.142
50034258,1,536.5684
50034258,2,536.5684
50034258,3,536.5684
50034258,4,536.5684
50034258,5,536.5684
50034259,1,128.624
50034324,1,344.0067
50034324,2,344.0067
50034324,3,344.0067
50034324,4,344.0067
50034324,5,344.0067
50034333,1,177.8895
50034333,2,177.8895
50034359,1,191.5282
50034366,1,160.064
50034394,1,109.6976
50034414,1,179.3959
50034522,1,233.9646
50034522,2,233.9646
50034522,3,233.9646
50034544,1,114.2963
50034544,2,114.2963
50034568,1,309.5386
50034568,2,309.5386
50034568,3,309.5386
50034568,4,309.5386
50034568,5,309.5386
50034592,1,118.3633
50034622,1,80.7334
50034622,2,80.7334
50034629,1,126.7264
50034629,2,126.7264
50034687,1,140.7229
50034687,2,140.7229
50034695,1,118.0638
50034695,2,118.0638
50034772,1,447.8556
50034807,1,155.2124
50034807,2,155.2124
50034818,1,255.6904
50034818,2,255.6904
50034818,3,255.6904
50034849,1,112.5991
50034849,2,112.5991
50034902,1,250.7277
50034934,1,91.2148
50034934,2,91.2148
50034966,1,366.0902
50034993,1,188.6843
50034993,2,188.6843
50034993,3,188.6843
50035053,1,162.9662
50035053,2,162.9662
50035071,1,132.3625
50035071,2,132.3625
50035181,1,118.0638
50035181,2,118.0638
50035313,1,230.4461
50035313,2,230.4461
50035327,1,312.2705
50035375,1,146.3966
50035375,2,146.3966
50035421,1,225.5417
50035421,2,225.5417
50035421,3,225.5417
50035421,4,225.5417
50035421,5,225.5417
50035578,1,233.9646
50035578,2,233.9646
50035578,3,233.9646
50035726,1,174.5112
50035938,1,216.0418
50035938,2,216.0418
50035938,3,216.0418
50036051,1,366.3129
50036051,2,366.3129
50036074,1,105.373
50036074,2,105.373
50036075,1,181.139
50036075,2,181.139
50036098,1,216.9083
50036098,2,216.9083
50036098,3,216.9083
50036098,4,216.9083
50036157,1,169.997
50036208,1,109.6345
50036208,2,109.6345
50036236,1,193.0048
50036236,2,193.0048
50036290,1,216.9083
50036290,2,216.9083
50036290,3,216.9083
50036290,4,216.9083
50036305,1,357.5847
50036305,2,357.5847
50036305,3,357.5847
50036305,4,357.5847
50036319,1,146.3966
50036319,2,146.3966
50036372,1,171.2634
50036372,2,171.2634
50036389,1,146.3966
50036389,2,146.3966
50036404,1,99.1324
50036410,1,106.4834
50036410,2,106.4834
50036423,1,376.3373
50036440,1,322.1777
50036482,1,83.9383
50036482,2,83.9383
50036516,1,525.9775
50036546,1,137.1606
50036546,2,137.1606
50036546,3,137.1606
50036569,1,77.5952
50036569,2,77.5952
50036617,1,143.2935
50036617,2,143.2935
50036638,1,119.8317
50036677,1,309.5386
50036677,2,309.5386
50036677,3,309.5386
50036677,4,309.5386
50036688,1,176.7493
50036688,2,176.7493
50036691,1,172.5433
50036752,1,171.2634
50036752,2,171.2634
50036798,1,126.7264
50036798,2,126.7264
50036880,1,92.3154
50036963,1,121.8036
50036963,2,121.8036
50036980,1,280.2246
50036980,2,280.2246
50036980,3,280.2246
50036992,1,314.754
50037012,1,278.9373
50037012,2,278.9373
50037012,3,278.9373
50037012,4,278.9373
50037072,1,247.198
50037174,1,83.4051
50037177,1,216.9083
50037177,2,216.9083
50037177,3,216.9083
